time,id,value
7,65,31
7,66,113
7,67,72
7,68,86
7,69,71
7,70,72
7,71,33
7,72,184
7,73,168
7,74,110
7,75,147
7,76,125
7,77,71
7,78,148
7,79,122
7,80,44
7,81,35
7,82,79
7,83,26
7,84,68
7,85,78
7,86,21
7,87,43
7,88,60
7,89,151
7,90,40
7,91,91
7,92,123
7,93,70
7,94,71
7,95,67
7,96,85
7,97,0
7,98,0
7,99,0
7,100,0
7,101,99
7,102,0
7,103,0
7,104,0
7,105,0
7,106,63
7,107,0
7,108,0
7,109,0
7,110,0
7,111,67
8,64,86
8,65,31
8,66,113
8,67,72
8,68,86
8,69,71
8,70,72
8,71,33
8,72,184
8,73,168
8,74,110
8,75,147
8,76,125
8,77,71
8,78,148
8,79,122
8,80,44
8,81,35
8,82,79
8,83,26
8,84,68
8,85,78
8,86,21
8,87,43
8,88,60
8,89,151
8,90,40
8,91,91
8,92,123
8,93,70
8,94,71
8,95,67
8,96,85
8,97,0
8,98,0
8,99,0
8,100,0
8,101,99
8,102,0
8,103,0
8,104,0
8,105,0
8,106,63
8,107,0
8,108,0
8,109,0
8,110,0
8,111,67
9,64,86
9,65,31
9,66,113
9,67,72
9,68,86
9,69,71
9,70,72
9,71,33
9,72,184
9,73,168
9,74,110
9,75,147
9,76,125
9,77,71
9,78,148
9,79,122
9,80,44
9,81,35
9,82,79
9,83,26
9,84,68
9,85,78
9,86,21
9,87,43
9,88,60
9,89,151
9,90,40
9,91,91
9,92,123
9,93,70
9,94,71
9,95,67
9,96,85
9,97,0
9,98,0
9,99,0
9,100,0
9,101,99
9,102,0
9,103,0
9,104,0
9,105,0
9,106,63
9,107,0
9,108,0
9,109,0
9,110,0
9,111,67
10,64,534
10,65,200
10,66,1355
10,67,419
10,68,572
10,69,584
10,70,517
10,71,301
10,72,316
10,73,641
10,74,458
10,75,503
10,76,439
10,77,293
10,78,564
10,79,400
10,80,248
10,81,274
10,82,460
10,83,298
10,84,413
10,85,398
10,86,281
10,87,357
10,88,252
10,89,605
10,90,353
10,91,193
10,92,534
10,93,317
10,94,282
10,95,255
10,96,496
10,97,0
10,98,0
10,99,0
10,100,0
10,101,639
10,102,0
10,103,0
10,104,0
10,105,0
10,106,504
10,107,0
10,108,0
10,109,0
10,110,0
10,111,459
11,64,534
11,65,200
11,66,1355
11,67,419
11,68,572
11,69,584
11,70,517
11,71,301
11,72,316
11,73,641
11,74,458
11,75,503
11,76,439
11,77,293
11,78,564
11,79,400
11,80,248
11,81,274
11,82,460
11,83,298
11,84,413
11,85,398
11,86,281
11,87,357
11,88,252
11,89,605
11,90,353
11,91,193
11,92,534
11,93,317
11,94,282
11,95,255
11,96,496
11,97,0
11,98,0
11,99,0
11,100,0
11,101,639
11,102,0
11,103,0
11,104,0
11,105,0
11,106,504
11,107,0
11,108,0
11,109,0
11,110,0
11,111,459
12,64,534
12,65,200
12,66,1355
12,67,419
12,68,572
12,69,584
12,70,517
12,71,301
12,72,316
12,73,641
12,74,458
12,75,503
12,76,439
12,77,293
12,78,564
12,79,400
12,80,248
12,81,274
12,82,460
12,83,298
12,84,413
12,85,398
12,86,281
12,87,357
12,88,252
12,89,605
12,90,353
12,91,193
12,92,534
12,93,317
12,94,282
12,95,255
12,96,496
12,97,0
12,98,0
12,99,0
12,100,0
12,101,639
12,102,0
12,103,0
12,104,0
12,105,0
12,106,504
12,107,0
12,108,0
12,109,0
12,110,0
12,111,459
13,64,534
13,65,200
13,66,1355
13,67,419
13,68,572
13,69,584
13,70,517
13,71,301
13,72,316
13,73,641
13,74,458
13,75,503
13,76,439
13,77,293
13,78,564
13,79,400
13,80,248
13,81,274
13,82,460
13,83,298
13,84,413
13,85,398
13,86,281
13,87,357
13,88,252
13,89,605
13,90,353
13,91,193
13,92,534
13,93,317
13,94,282
13,95,255
13,96,496
13,97,0
13,98,0
13,99,0
13,100,0
13,101,639
13,102,0
13,103,0
13,104,0
13,105,0
13,106,504
13,107,0
13,108,0
13,109,0
13,110,0
13,111,459
14,64,534
14,65,200
14,66,1355
14,67,419
14,68,572
14,69,584
14,70,517
14,71,301
14,72,316
14,73,641
14,74,458
14,75,503
14,76,439
14,77,293
14,78,564
14,79,400
14,80,248
14,81,274
14,82,460
14,83,298
14,84,413
14,85,398
14,86,281
14,87,357
14,88,252
14,89,605
14,90,353
14,91,193
14,92,534
14,93,317
14,94,282
14,95,255
14,96,496
14,97,0
14,98,0
14,99,0
14,100,0
14,101,639
14,102,0
14,103,0
14,104,0
14,105,0
14,106,504
14,107,0
14,108,0
14,109,0
14,110,0
14,111,459
15,64,534
15,65,200
15,66,1355
15,67,419
15,68,572
15,69,584
15,70,517
15,71,301
15,72,316
15,73,641
15,74,458
15,75,503
15,76,439
15,77,293
15,78,564
15,79,400
15,80,248
15,81,274
15,82,460
15,83,298
15,84,413
15,85,398
15,86,281
15,87,357
15,88,252
15,89,605
15,90,353
15,91,193
15,92,534
15,93,317
15,94,282
15,95,255
15,96,496
15,97,0
15,98,0
15,99,0
15,100,0
15,101,639
15,102,0
15,103,0
15,104,0
15,105,0
15,106,504
15,107,0
15,108,0
15,109,0
15,110,0
15,111,459
16,64,534
16,65,200
16,66,1355
16,67,419
16,68,572
16,69,584
16,70,517
16,71,301
16,72,316
16,73,641
16,74,458
16,75,503
16,76,439
16,77,293
16,78,564
16,79,400
16,80,248
16,81,274
16,82,460
16,83,298
16,84,413
16,85,398
16,86,281
16,87,357
16,88,252
16,89,605
16,90,353
16,91,193
16,92,534
16,93,317
16,94,282
16,95,255
16,96,496
16,97,0
16,98,0
16,99,0
16,100,0
16,101,639
16,102,0
16,103,0
16,104,0
16,105,0
16,106,504
16,107,0
16,108,0
16,109,0
16,110,0
16,111,459
17,64,534
17,65,200
17,66,1355
17,67,419
17,68,572
17,69,584
17,70,517
17,71,301
17,72,316
17,73,641
17,74,458
17,75,503
17,76,439
17,77,293
17,78,564
17,79,400
17,80,248
17,81,274
17,82,460
17,83,298
17,84,413
17,85,398
17,86,281
17,87,357
17,88,252
17,89,605
17,90,353
17,91,193
17,92,534
17,93,317
17,94,282
17,95,255
17,96,496
17,97,0
17,98,0
17,99,0
17,100,0
17,101,639
17,102,0
17,103,0
17,104,0
17,105,0
17,106,504
17,107,0
17,108,0
17,109,0
17,110,0
17,111,459
18,64,534
18,65,200
18,66,1355
18,67,419
18,68,572
18,69,584
18,70,517
18,71,301
18,72,316
18,73,641
18,74,458
18,75,503
18,76,439
18,77,293
18,78,564
18,79,400
18,80,248
18,81,274
18,82,460
18,83,298
18,84,413
18,85,398
18,86,281
18,87,357
18,88,252
18,89,605
18,90,353
18,91,193
18,92,534
18,93,317
18,94,282
18,95,255
18,96,496
18,97,0
18,98,0
18,99,0
18,100,0
18,101,639
18,102,0
18,103,0
18,104,0
18,105,0
18,106,504
18,107,0
18,108,0
18,109,0
18,110,0
18,111,459
19,64,534
19,65,200
19,66,1355
19,67,419
19,68,572
19,69,584
19,70,517
19,71,301
19,72,316
19,73,641
19,74,458
19,75,503
19,76,439
19,77,293
19,78,564
19,79,400
19,80,248
19,81,274
19,82,460
19,83,298
19,84,413
19,85,398
19,86,281
19,87,357
19,88,252
19,89,605
19,90,353
19,91,193
19,92,534
19,93,317
19,94,282
19,95,255
19,96,496
19,97,0
19,98,0
19,99,0
19,100,0
19,101,639
19,102,0
19,103,0
19,104,0
19,105,0
19,106,504
19,107,0
19,108,0
19,109,0
19,110,0
19,111,459
20,64,1486
20,65,530
20,66,4140
20,67,1148
20,68,1445
20,69,1866
20,70,1723
20,71,727
20,72,946
20,73,1407
20,74,865
20,75,1316
20,76,1035
20,77,544
20,78,1420
20,79,972
20,80,886
20,81,835
20,82,1322
20,83,754
20,84,1313
20,85,1140
20,86,805
20,87,1016
20,88,583
20,89,1253
20,90,1000
20,91,417
20,92,1207
20,93,920
20,94,629
20,95,533
20,96,1325
20,97,0
20,98,0
20,99,0
20,100,0
20,101,1512
20,102,0
20,103,0
20,104,0
20,105,0
20,106,1188
20,107,0
20,108,0
20,109,0
20,110,0
20,111,1042
21,64,1486
21,65,530
21,66,4140
21,67,1148
21,68,1445
21,69,1866
21,70,1723
21,71,727
21,72,946
21,73,1407
21,74,865
21,75,1316
21,76,1035
21,77,544
21,78,1420
21,79,972
21,80,886
21,81,835
21,82,1322
21,83,754
21,84,1313
21,85,1140
21,86,805
21,87,1016
21,88,583
21,89,1253
21,90,1000
21,91,417
21,92,1207
21,93,920
21,94,629
21,95,533
21,96,1325
21,97,0
21,98,0
21,99,0
21,100,0
21,101,1512
21,102,0
21,103,0
21,104,0
21,105,0
21,106,1188
21,107,0
21,108,0
21,109,0
21,110,0
21,111,1042
22,64,1486
22,65,530
22,66,4140
22,67,1148
22,68,1445
22,69,1866
22,70,1723
22,71,727
22,72,946
22,73,1407
22,74,865
22,75,1316
22,76,1035
22,77,544
22,78,1420
22,79,972
22,80,886
22,81,835
22,82,1322
22,83,754
22,84,1313
22,85,1140
22,86,805
22,87,1016
22,88,583
22,89,1253
22,90,1000
22,91,417
22,92,1207
22,93,920
22,94,629
22,95,533
22,96,1325
22,97,0
22,98,0
22,99,0
22,100,0
22,101,1512
22,102,0
22,103,0
22,104,0
22,105,0
22,106,1188
22,107,0
22,108,0
22,109,0
22,110,0
22,111,1042
23,64,1486
23,65,530
23,66,4140
23,67,1148
23,68,1445
23,69,1866
23,70,1723
23,71,727
23,72,946
23,73,1407
23,74,865
23,75,1316
23,76,1035
23,77,544
23,78,1420
23,79,972
23,80,886
23,81,835
23,82,1322
23,83,754
23,84,1313
23,85,1140
23,86,805
23,87,1016
23,88,583
23,89,1253
23,90,1000
23,91,417
23,92,1207
23,93,920
23,94,629
23,95,533
23,96,1325
23,97,0
23,98,0
23,99,0
23,100,0
23,101,1512
23,102,0
23,103,0
23,104,0
23,105,0
23,106,1188
23,107,0
23,108,0
23,109,0
23,110,0
23,111,1042
24,64,1486
24,65,530
24,66,4140
24,67,1148
24,68,1445
24,69,1866
24,70,1723
24,71,727
24,72,946
24,73,1407
24,74,865
24,75,1316
24,76,1035
24,77,544
24,78,1420
24,79,972
24,80,886
24,81,835
24,82,1322
24,83,754
24,84,1313
24,85,1140
24,86,805
24,87,1016
24,88,583
24,89,1253
24,90,1000
24,91,417
24,92,1207
24,93,920
24,94,629
24,95,533
24,96,1325
24,97,0
24,98,0
24,99,0
24,100,0
24,101,1512
24,102,0
24,103,0
24,104,0
24,105,0
24,106,1188
24,107,0
24,108,0
24,109,0
24,110,0
24,111,1042
25,64,1486
25,65,530
25,66,4140
25,67,1148
25,68,1445
25,69,1866
25,70,1723
25,71,727
25,72,946
25,73,1407
25,74,865
25,75,1316
25,76,1035
25,77,544
25,78,1420
25,79,972
25,80,886
25,81,835
25,82,1322
25,83,754
25,84,1313
25,85,1140
25,86,805
25,87,1016
25,88,583
25,89,1253
25,90,1000
25,91,417
25,92,1207
25,93,920
25,94,629
25,95,533
25,96,1325
25,97,0
25,98,0
25,99,0
25,100,0
25,101,1512
25,102,0
25,103,0
25,104,0
25,105,0
25,106,1188
25,107,0
25,108,0
25,109,0
25,110,0
25,111,1042
26,64,1486
26,65,530
26,66,4140
26,67,1148
26,68,1445
26,69,1866
26,70,1723
26,71,727
26,72,946
26,73,1407
26,74,865
26,75,1316
26,76,1035
26,77,544
26,78,1420
26,79,972
26,80,886
26,81,835
26,82,1322
26,83,754
26,84,1313
26,85,1140
26,86,805
26,87,1016
26,88,583
26,89,1253
26,90,1000
26,91,417
26,92,1207
26,93,920
26,94,629
26,95,533
26,96,1325
26,97,0
26,98,0
26,99,0
26,100,0
26,101,1512
26,102,0
26,103,0
26,104,0
26,105,0
26,106,1188
26,107,0
26,108,0
26,109,0
26,110,0
26,111,1042
27,64,1486
27,65,530
27,66,4140
27,67,1148
27,68,1445
27,69,1866
27,70,1723
27,71,727
27,72,946
27,73,1407
27,74,865
27,75,1316
27,76,1035
27,77,544
27,78,1420
27,79,972
27,80,886
27,81,835
27,82,1322
27,83,754
27,84,1313
27,85,1140
27,86,805
27,87,1016
27,88,583
27,89,1253
27,90,1000
27,91,417
27,92,1207
27,93,920
27,94,629
27,95,533
27,96,1325
27,97,0
27,98,0
27,99,0
27,100,0
27,101,1512
27,102,0
27,103,0
27,104,0
27,105,0
27,106,1188
27,107,0
27,108,0
27,109,0
27,110,0
27,111,1042
28,64,1486
28,65,530
28,66,4140
28,67,1148
28,68,1445
28,69,1866
28,70,1723
28,71,727
28,72,946
28,73,1407
28,74,865
28,75,1316
28,76,1035
28,77,544
28,78,1420
28,79,972
28,80,886
28,81,835
28,82,1322
28,83,754
28,84,1313
28,85,1140
28,86,805
28,87,1016
28,88,583
28,89,1253
28,90,1000
28,91,417
28,92,1207
28,93,920
28,94,629
28,95,533
28,96,1325
28,97,0
28,98,0
28,99,0
28,100,0
28,101,1512
28,102,0
28,103,0
28,104,0
28,105,0
28,106,1188
28,107,0
28,108,0
28,109,0
28,110,0
28,111,1042
29,64,1486
29,65,530
29,66,4140
29,67,1148
29,68,1445
29,69,1866
29,70,1723
29,71,727
29,72,946
29,73,1407
29,74,865
29,75,1316
29,76,1035
29,77,544
29,78,1420
29,79,972
29,80,886
29,81,835
29,82,1322
29,83,754
29,84,1313
29,85,1140
29,86,805
29,87,1016
29,88,583
29,89,1253
29,90,1000
29,91,417
29,92,1207
29,93,920
29,94,629
29,95,533
29,96,1325
29,97,0
29,98,0
29,99,0
29,100,0
29,101,1512
29,102,0
29,103,0
29,104,0
29,105,0
29,106,1188
29,107,0
29,108,0
29,109,0
29,110,0
29,111,1042
30,64,2766
30,65,1237
30,66,2353
30,67,2568
30,68,3402
30,69,4232
30,70,3769
30,71,1772
30,72,1922
30,73,4204
30,74,1290
30,75,3101
30,76,1301
30,77,1220
30,78,2462
30,79,2325
30,80,1668
30,81,2001
30,82,2327
30,83,1196
30,84,2238
30,85,2354
30,86,2358
30,87,2259
30,88,1368
30,89,3162
30,90,2222
30,91,852
30,92,1803
30,93,2308
30,94,1175
30,95,1243
30,96,2890
30,97,0
30,98,0
30,99,0
30,100,0
30,101,3599
30,102,0
30,103,0
30,104,0
30,105,0
30,106,2287
30,107,0
30,108,0
30,109,0
30,110,0
30,111,2001
31,64,2766
31,65,1237
31,66,2353
31,67,2568
31,68,3402
31,69,4232
31,70,3769
31,71,1772
31,72,1922
31,73,4204
31,74,1290
31,75,3101
31,76,1301
31,77,1220
31,78,2462
31,79,2325
31,80,1668
31,81,2001
31,82,2327
31,83,1196
31,84,2238
31,85,2354
31,86,2358
31,87,2259
31,88,1368
31,89,3162
31,90,2222
31,91,852
31,92,1803
31,93,2308
31,94,1175
31,95,1243
31,96,2890
31,97,0
31,98,0
31,99,0
31,100,0
31,101,3599
31,102,0
31,103,0
31,104,0
31,105,0
31,106,2287
31,107,0
31,108,0
31,109,0
31,110,0
31,111,2001
32,64,2766
32,65,1237
32,66,2353
32,67,2568
32,68,3402
32,69,4232
32,70,3769
32,71,1772
32,72,1922
32,73,4204
32,74,1290
32,75,3101
32,76,1301
32,77,1220
32,78,2462
32,79,2325
32,80,1668
32,81,2001
32,82,2327
32,83,1196
32,84,2238
32,85,2354
32,86,2358
32,87,2259
32,88,1368
32,89,3162
32,90,2222
32,91,852
32,92,1803
32,93,2308
32,94,1175
32,95,1243
32,96,2890
32,97,0
32,98,0
32,99,0
32,100,0
32,101,3599
32,102,0
32,103,0
32,104,0
32,105,0
32,106,2287
32,107,0
32,108,0
32,109,0
32,110,0
32,111,2001
33,64,2766
33,65,1237
33,66,2353
33,67,2568
33,68,3402
33,69,4232
33,70,3769
33,71,1772
33,72,1922
33,73,4204
33,74,1290
33,75,3101
33,76,1301
33,77,1220
33,78,2462
33,79,2325
33,80,1668
33,81,2001
33,82,2327
33,83,1196
33,84,2238
33,85,2354
33,86,2358
33,87,2259
33,88,1368
33,89,3162
33,90,2222
33,91,852
33,92,1803
33,93,2308
33,94,1175
33,95,1243
33,96,2890
33,97,0
33,98,0
33,99,0
33,100,0
33,101,3599
33,102,0
33,103,0
33,104,0
33,105,0
33,106,2287
33,107,0
33,108,0
33,109,0
33,110,0
33,111,2001
34,64,2766
34,65,1237
34,66,2353
34,67,2568
34,68,3402
34,69,4232
34,70,3769
34,71,1772
34,72,1922
34,73,4204
34,74,1290
34,75,3101
34,76,1301
34,77,1220
34,78,2462
34,79,2325
34,80,1668
34,81,2001
34,82,2327
34,83,1196
34,84,2238
34,85,2354
34,86,2358
34,87,2259
34,88,1368
34,89,3162
34,90,2222
34,91,852
34,92,1803
34,93,2308
34,94,1175
34,95,1243
34,96,2890
34,97,0
34,98,0
34,99,0
34,100,0
34,101,3599
34,102,0
34,103,0
34,104,0
34,105,0
34,106,2287
34,107,0
34,108,0
34,109,0
34,110,0
34,111,2001
35,64,2766
35,65,1237
35,66,2353
35,67,2568
35,68,3402
35,69,4232
35,70,3769
35,71,1772
35,72,1922
35,73,4204
35,74,1290
35,75,3101
35,76,1301
35,77,1220
35,78,2462
35,79,2325
35,80,1668
35,81,2001
35,82,2327
35,83,1196
35,84,2238
35,85,2354
35,86,2358
35,87,2259
35,88,1368
35,89,3162
35,90,2222
35,91,852
35,92,1803
35,93,2308
35,94,1175
35,95,1243
35,96,2890
35,97,0
35,98,0
35,99,0
35,100,0
35,101,3599
35,102,0
35,103,0
35,104,0
35,105,0
35,106,2287
35,107,0
35,108,0
35,109,0
35,110,0
35,111,2001
36,64,2766
36,65,1237
36,66,2353
36,67,2568
36,68,3402
36,69,4232
36,70,3769
36,71,1772
36,72,1922
36,73,4204
36,74,1290
36,75,3101
36,76,1301
36,77,1220
36,78,2462
36,79,2325
36,80,1668
36,81,2001
36,82,2327
36,83,1196
36,84,2238
36,85,2354
36,86,2358
36,87,2259
36,88,1368
36,89,3162
36,90,2222
36,91,852
36,92,1803
36,93,2308
36,94,1175
36,95,1243
36,96,2890
36,97,0
36,98,0
36,99,0
36,100,0
36,101,3599
36,102,0
36,103,0
36,104,0
36,105,0
36,106,2287
36,107,0
36,108,0
36,109,0
36,110,0
36,111,2001
37,64,2766
37,65,1237
37,66,2353
37,67,2568
37,68,3402
37,69,4232
37,70,3769
37,71,1772
37,72,1922
37,73,4204
37,74,1290
37,75,3101
37,76,1301
37,77,1220
37,78,2462
37,79,2325
37,80,1668
37,81,2001
37,82,2327
37,83,1196
37,84,2238
37,85,2354
37,86,2358
37,87,2259
37,88,1368
37,89,3162
37,90,2222
37,91,852
37,92,1803
37,93,2308
37,94,1175
37,95,1243
37,96,2890
37,97,0
37,98,0
37,99,0
37,100,0
37,101,3599
37,102,0
37,103,0
37,104,0
37,105,0
37,106,2287
37,107,0
37,108,0
37,109,0
37,110,0
37,111,2001
38,64,2766
38,65,1237
38,66,2353
38,67,2568
38,68,3402
38,69,4232
38,70,3769
38,71,1772
38,72,1922
38,73,4204
38,74,1290
38,75,3101
38,76,1301
38,77,1220
38,78,2462
38,79,2325
38,80,1668
38,81,2001
38,82,2327
38,83,1196
38,84,2238
38,85,2354
38,86,2358
38,87,2259
38,88,1368
38,89,3162
38,90,2222
38,91,852
38,92,1803
38,93,2308
38,94,1175
38,95,1243
38,96,2890
38,97,0
38,98,0
38,99,0
38,100,0
38,101,3599
38,102,0
38,103,0
38,104,0
38,105,0
38,106,2287
38,107,0
38,108,0
38,109,0
38,110,0
38,111,2001
39,64,2766
39,65,1237
39,66,2353
39,67,2568
39,68,3402
39,69,4232
39,70,3769
39,71,1772
39,72,1922
39,73,4204
39,74,1290
39,75,3101
39,76,1301
39,77,1220
39,78,2462
39,79,2325
39,80,1668
39,81,2001
39,82,2327
39,83,1196
39,84,2238
39,85,2354
39,86,2358
39,87,2259
39,88,1368
39,89,3162
39,90,2222
39,91,852
39,92,1803
39,93,2308
39,94,1175
39,95,1243
39,96,2890
39,97,0
39,98,0
39,99,0
39,100,0
39,101,3599
39,102,0
39,103,0
39,104,0
39,105,0
39,106,2287
39,107,0
39,108,0
39,109,0
39,110,0
39,111,2001
40,64,4001
40,65,2237
40,66,4911
40,67,5144
40,68,8491
40,69,10090
40,70,8347
40,71,3425
40,72,5077
40,73,8325
40,74,2158
40,75,6504
40,76,2013
40,77,2732
40,78,5314
40,79,5289
40,80,3669
40,81,4211
40,82,2900
40,83,2283
40,84,4578
40,85,5134
40,86,6737
40,87,4768
40,88,3244
40,89,6377
40,90,4675
40,91,1819
40,92,3411
40,93,5162
40,94,1920
40,95,2185
40,96,6479
40,97,0
40,98,0
40,99,0
40,100,0
40,101,7631
40,102,0
40,103,0
40,104,0
40,105,0
40,106,4188
40,107,0
40,108,0
40,109,0
40,110,0
40,111,3678
41,64,4001
41,65,2237
41,66,4911
41,67,5144
41,68,8491
41,69,10090
41,70,8347
41,71,3425
41,72,5077
41,73,8325
41,74,2158
41,75,6504
41,76,2013
41,77,2732
41,78,5314
41,79,5289
41,80,3669
41,81,4211
41,82,2900
41,83,2283
41,84,4578
41,85,5134
41,86,6737
41,87,4768
41,88,3244
41,89,6377
41,90,4675
41,91,1819
41,92,3411
41,93,5162
41,94,1920
41,95,2185
41,96,6479
41,97,0
41,98,0
41,99,0
41,100,0
41,101,7631
41,102,0
41,103,0
41,104,0
41,105,0
41,106,4188
41,107,0
41,108,0
41,109,0
41,110,0
41,111,3678
42,64,4001
42,65,2237
42,66,4911
42,67,5144
42,68,8491
42,69,10090
42,70,8347
42,71,3425
42,72,5077
42,73,8325
42,74,2158
42,75,6504
42,76,2013
42,77,2732
42,78,5314
42,79,5289
42,80,3669
42,81,4211
42,82,2900
42,83,2283
42,84,4578
42,85,5134
42,86,6737
42,87,4768
42,88,3244
42,89,6377
42,90,4675
42,91,1819
42,92,3411
42,93,5162
42,94,1920
42,95,2185
42,96,6479
42,97,0
42,98,0
42,99,0
42,100,0
42,101,7631
42,102,0
42,103,0
42,104,0
42,105,0
42,106,4188
42,107,0
42,108,0
42,109,0
42,110,0
42,111,3678
43,64,4001
43,65,2237
43,66,4911
43,67,5144
43,68,8491
43,69,10090
43,70,8347
43,71,3425
43,72,5077
43,73,8325
43,74,2158
43,75,6504
43,76,2013
43,77,2732
43,78,5314
43,79,5289
43,80,3669
43,81,4211
43,82,2900
43,83,2283
43,84,4578
43,85,5134
43,86,6737
43,87,4768
43,88,3244
43,89,6377
43,90,4675
43,91,1819
43,92,3411
43,93,5162
43,94,1920
43,95,2185
43,96,6479
43,97,0
43,98,0
43,99,0
43,100,0
43,101,7631
43,102,0
43,103,0
43,104,0
43,105,0
43,106,4188
43,107,0
43,108,0
43,109,0
43,110,0
43,111,3678
44,64,4001
44,65,2237
44,66,4911
44,67,5144
44,68,8491
44,69,10090
44,70,8347
44,71,3425
44,72,5077
44,73,8325
44,74,2158
44,75,6504
44,76,2013
44,77,2732
44,78,5314
44,79,5289
44,80,3669
44,81,4211
44,82,2900
44,83,2283
44,84,4578
44,85,5134
44,86,6737
44,87,4768
44,88,3244
44,89,6377
44,90,4675
44,91,1819
44,92,3411
44,93,5162
44,94,1920
44,95,2185
44,96,6479
44,97,0
44,98,0
44,99,0
44,100,0
44,101,7631
44,102,0
44,103,0
44,104,0
44,105,0
44,106,4188
44,107,0
44,108,0
44,109,0
44,110,0
44,111,3678
45,64,4001
45,65,2237
45,66,4911
45,67,5144
45,68,8491
45,69,10090
45,70,8347
45,71,3425
45,72,5077
45,73,8325
45,74,2158
45,75,6504
45,76,2013
45,77,2732
45,78,5314
45,79,5289
45,80,3669
45,81,4211
45,82,2900
45,83,2283
45,84,4578
45,85,5134
45,86,6737
45,87,4768
45,88,3244
45,89,6377
45,90,4675
45,91,1819
45,92,3411
45,93,5162
45,94,1920
45,95,2185
45,96,6479
45,97,0
45,98,0
45,99,0
45,100,0
45,101,7631
45,102,0
45,103,0
45,104,0
45,105,0
45,106,4188
45,107,0
45,108,0
45,109,0
45,110,0
45,111,3678
46,64,4001
46,65,2237
46,66,4911
46,67,5144
46,68,8491
46,69,10090
46,70,8347
46,71,3425
46,72,5077
46,73,8325
46,74,2158
46,75,6504
46,76,2013
46,77,2732
46,78,5314
46,79,5289
46,80,3669
46,81,4211
46,82,2900
46,83,2283
46,84,4578
46,85,5134
46,86,6737
46,87,4768
46,88,3244
46,89,6377
46,90,4675
46,91,1819
46,92,3411
46,93,5162
46,94,1920
46,95,2185
46,96,6479
46,97,0
46,98,0
46,99,0
46,100,0
46,101,7631
46,102,0
46,103,0
46,104,0
46,105,0
46,106,4188
46,107,0
46,108,0
46,109,0
46,110,0
46,111,3678
47,64,4001
47,65,2237
47,66,4911
47,67,5144
47,68,8491
47,69,10090
47,70,8347
47,71,3425
47,72,5077
47,73,8325
47,74,2158
47,75,6504
47,76,2013
47,77,2732
47,78,5314
47,79,5289
47,80,3669
47,81,4211
47,82,2900
47,83,2283
47,84,4578
47,85,5134
47,86,6737
47,87,4768
47,88,3244
47,89,6377
47,90,4675
47,91,1819
47,92,3411
47,93,5162
47,94,1920
47,95,2185
47,96,6479
47,97,0
47,98,0
47,99,0
47,100,0
47,101,7631
47,102,0
47,103,0
47,104,0
47,105,0
47,106,4188
47,107,0
47,108,0
47,109,0
47,110,0
47,111,3678
48,64,4001
48,65,2237
48,66,4911
48,67,5144
48,68,8491
48,69,10090
48,70,8347
48,71,3425
48,72,5077
48,73,8325
48,74,2158
48,75,6504
48,76,2013
48,77,2732
48,78,5314
48,79,5289
48,80,3669
48,81,4211
48,82,2900
48,83,2283
48,84,4578
48,85,5134
48,86,6737
48,87,4768
48,88,3244
48,89,6377
48,90,4675
48,91,1819
48,92,3411
48,93,5162
48,94,1920
48,95,2185
48,96,6479
48,97,0
48,98,0
48,99,0
48,100,0
48,101,7631
48,102,0
48,103,0
48,104,0
48,105,0
48,106,4188
48,107,0
48,108,0
48,109,0
48,110,0
48,111,3678
49,64,4001
49,65,2237
49,66,4911
49,67,5144
49,68,8491
49,69,10090
49,70,8347
49,71,3425
49,72,5077
49,73,8325
49,74,2158
49,75,6504
49,76,2013
49,77,2732
49,78,5314
49,79,5289
49,80,3669
49,81,4211
49,82,2900
49,83,2283
49,84,4578
49,85,5134
49,86,6737
49,87,4768
49,88,3244
49,89,6377
49,90,4675
49,91,1819
49,92,3411
49,93,5162
49,94,1920
49,95,2185
49,96,6479
49,97,0
49,98,0
49,99,0
49,100,0
49,101,7631
49,102,0
49,103,0
49,104,0
49,105,0
49,106,4188
49,107,0
49,108,0
49,109,0
49,110,0
49,111,3678
50,64,6290
50,65,4412
50,66,10037
50,67,5267
50,68,12787
50,69,11565
50,70,9571
50,71,7620
50,72,8648
50,73,13395
50,74,2452
50,75,5489
50,76,3584
50,77,3724
50,78,7646
50,79,9236
50,80,6314
50,81,6130
50,82,3065
50,83,4203
50,84,8189
50,85,7071
50,86,9655
50,87,5626
50,88,5180
50,89,8329
50,90,6602
50,91,3665
50,92,5625
50,93,8875
50,94,2962
50,95,3384
50,96,10653
50,97,0
50,98,0
50,99,0
50,100,0
50,101,12223
50,102,0
50,103,0
50,104,0
50,105,0
50,106,6057
50,107,0
50,108,0
50,109,0
50,110,0
50,111,6637
51,64,6290
51,65,4412
51,66,10037
51,67,5267
51,68,12787
51,69,11565
51,70,9571
51,71,7620
51,72,8648
51,73,13395
51,74,2452
51,75,5489
51,76,3584
51,77,3724
51,78,7646
51,79,9236
51,80,6314
51,81,6130
51,82,3065
51,83,4203
51,84,8189
51,85,7071
51,86,9655
51,87,5626
51,88,5180
51,89,8329
51,90,6602
51,91,3665
51,92,5625
51,93,8875
51,94,2962
51,95,3384
51,96,10653
51,97,0
51,98,0
51,99,0
51,100,0
51,101,12223
51,102,0
51,103,0
51,104,0
51,105,0
51,106,6057
51,107,0
51,108,0
51,109,0
51,110,0
51,111,6637
52,64,6290
52,65,4412
52,66,10037
52,67,5267
52,68,12787
